Nodes: 34, Radius: 0.2, Seed: 439468, Edges: 52

(0, 1, 2, 3, 4, 5, 6, 21, 24, 27, 29, 31, 33)
(0, 1, 2, 3, 4, 5, 7, 8, 13, 18, 20, 24, 26)
(0, 1, 2, 3, 4, 5, 7, 8, 13, 18, 20, 24, 29)
(0, 1, 2, 3, 4, 5, 7, 8, 13, 18, 20, 26, 27)
(0, 1, 2, 3, 4, 5, 7, 8, 13, 18, 20, 27, 29)
(0, 1, 2, 3, 4, 5, 7, 8, 13, 18, 24, 25, 26)
(0, 1, 2, 3, 4, 5, 7, 8, 13, 18, 24, 25, 29)
(0, 1, 2, 3, 4, 5, 7, 8, 13, 18, 24, 26, 31)
(0, 1, 2, 3, 4, 5, 7, 8, 13, 18, 24, 29, 31)
(0, 1, 2, 3, 4, 5, 7, 8, 13, 18, 25, 26, 27)
(0, 1, 2, 3, 4, 5, 7, 8, 13, 18, 25, 27, 29)
(0, 1, 2, 3, 4, 5, 7, 8, 13, 18, 26, 27, 31)
(0, 1, 2, 3, 4, 5, 7, 8, 13, 18, 27, 29, 31)
(0, 1, 2, 3, 4, 5, 7, 8, 18, 20, 24, 26, 33)
(0, 1, 2, 3, 4, 5, 7, 8, 18, 20, 24, 29, 33)
(0, 1, 2, 3, 4, 5, 7, 8, 18, 20, 26, 27, 33)
(0, 1, 2, 3, 4, 5, 7, 8, 18, 20, 27, 29, 33)
(0, 1, 2, 3, 4, 5, 7, 8, 18, 24, 25, 26, 33)
(0, 1, 2, 3, 4, 5, 7, 8, 18, 24, 25, 29, 33)
(0, 1, 2, 3, 4, 5, 7, 8, 18, 24, 26, 31, 33)
(0, 1, 2, 3, 4, 5, 7, 8, 18, 24, 29, 31, 33)
(0, 1, 2, 3, 4, 5, 7, 8, 18, 25, 26, 27, 33)
(0, 1, 2, 3, 4, 5, 7, 8, 18, 25, 27, 29, 33)
(0, 1, 2, 3, 4, 5, 7, 8, 18, 26, 27, 31, 33)
(0, 1, 2, 3, 4, 5, 7, 8, 18, 27, 29, 31, 33)
(0, 1, 2, 3, 4, 5, 7, 13, 18, 20, 24, 26, 27)
(0, 1, 2, 3, 4, 5, 7, 13, 18, 20, 24, 27, 29)
(0, 1, 2, 3, 4, 5, 7, 13, 18, 24, 25, 26, 27)
(0, 1, 2, 3, 4, 5, 7, 13, 18, 24, 25, 27, 29)
(0, 1, 2, 3, 4, 5, 7, 13, 18, 24, 26, 27, 31)
(0, 1, 2, 3, 4, 5, 7, 13, 18, 24, 27, 29, 31)
(0, 1, 2, 3, 4, 5, 7, 18, 20, 24, 26, 27, 33)
(0, 1, 2, 3, 4, 5, 7, 18, 20, 24, 27, 29, 33)
(0, 1, 2, 3, 4, 5, 7, 18, 24, 25, 26, 27, 33)
(0, 1, 2, 3, 4, 5, 7, 18, 24, 25, 27, 29, 33)
(0, 1, 2, 3, 4, 5, 7, 18, 24, 26, 27, 31, 33)
(0, 1, 2, 3, 4, 5, 7, 18, 24, 27, 29, 31, 33)
(0, 1, 2, 3, 4, 5, 8, 13, 18, 20, 21, 24, 26)
(0, 1, 2, 3, 4, 5, 8, 13, 18, 20, 21, 24, 29)
(0, 1, 2, 3, 4, 5, 8, 13, 18, 20, 21, 26, 27)
(0, 1, 2, 3, 4, 5, 8, 13, 18, 20, 21, 27, 29)
(0, 1, 2, 3, 4, 5, 8, 13, 18, 21, 24, 25, 26)
(0, 1, 2, 3, 4, 5, 8, 13, 18, 21, 24, 25, 29)
(0, 1, 2, 3, 4, 5, 8, 13, 18, 21, 24, 26, 31)
(0, 1, 2, 3, 4, 5, 8, 13, 18, 21, 24, 29, 31)
(0, 1, 2, 3, 4, 5, 8, 13, 18, 21, 25, 26, 27)
(0, 1, 2, 3, 4, 5, 8, 13, 18, 21, 25, 27, 29)
(0, 1, 2, 3, 4, 5, 8, 13, 18, 21, 26, 27, 31)
(0, 1, 2, 3, 4, 5, 8, 13, 18, 21, 27, 29, 31)
(0, 1, 2, 3, 4, 5, 8, 18, 20, 21, 24, 26, 33)
(0, 1, 2, 3, 4, 5, 8, 18, 20, 21, 24, 29, 33)
(0, 1, 2, 3, 4, 5, 8, 18, 20, 21, 26, 27, 33)
(0, 1, 2, 3, 4, 5, 8, 18, 20, 21, 27, 29, 33)
(0, 1, 2, 3, 4, 5, 8, 18, 21, 24, 25, 26, 33)
(0, 1, 2, 3, 4, 5, 8, 18, 21, 24, 25, 29, 33)
(0, 1, 2, 3, 4, 5, 8, 18, 21, 24, 26, 31, 33)
(0, 1, 2, 3, 4, 5, 8, 18, 21, 24, 29, 31, 33)
(0, 1, 2, 3, 4, 5, 8, 18, 21, 25, 26, 27, 33)
(0, 1, 2, 3, 4, 5, 8, 18, 21, 25, 27, 29, 33)
(0, 1, 2, 3, 4, 5, 8, 18, 21, 26, 27, 31, 33)
(0, 1, 2, 3, 4, 5, 8, 18, 21, 27, 29, 31, 33)
(0, 1, 2, 3, 4, 5, 13, 18, 20, 21, 24, 26, 27)
(0, 1, 2, 3, 4, 5, 13, 18, 20, 21, 24, 27, 29)
(0, 1, 2, 3, 4, 5, 13, 18, 21, 24, 25, 26, 27)
(0, 1, 2, 3, 4, 5, 13, 18, 21, 24, 25, 27, 29)
(0, 1, 2, 3, 4, 5, 13, 18, 21, 24, 26, 27, 31)
(0, 1, 2, 3, 4, 5, 13, 18, 21, 24, 27, 29, 31)
(0, 1, 2, 3, 4, 5, 18, 20, 21, 24, 26, 27, 33)
(0, 1, 2, 3, 4, 5, 18, 20, 21, 24, 27, 29, 33)
(0, 1, 2, 3, 4, 5, 18, 21, 24, 25, 26, 27, 33)
(0, 1, 2, 3, 4, 5, 18, 21, 24, 25, 27, 29, 33)
(0, 1, 2, 3, 4, 5, 18, 21, 24, 26, 27, 31, 33)
(0, 1, 2, 3, 4, 5, 18, 21, 24, 27, 29, 31, 33)
(0, 1, 2, 3, 4, 6, 7, 8, 13, 15, 20, 24, 26)
(0, 1, 2, 3, 4, 6, 7, 8, 13, 15, 20, 24, 29)
(0, 1, 2, 3, 4, 6, 7, 8, 13, 15, 20, 26, 27)
(0, 1, 2, 3, 4, 6, 7, 8, 13, 15, 20, 27, 29)
(0, 1, 2, 3, 4, 6, 7, 8, 13, 15, 24, 25, 26)
(0, 1, 2, 3, 4, 6, 7, 8, 13, 15, 24, 25, 29)
(0, 1, 2, 3, 4, 6, 7, 8, 13, 15, 24, 26, 31)
(0, 1, 2, 3, 4, 6, 7, 8, 13, 15, 24, 29, 31)
(0, 1, 2, 3, 4, 6, 7, 8, 13, 15, 25, 26, 27)
(0, 1, 2, 3, 4, 6, 7, 8, 13, 15, 25, 27, 29)
(0, 1, 2, 3, 4, 6, 7, 8, 13, 15, 26, 27, 31)
(0, 1, 2, 3, 4, 6, 7, 8, 13, 15, 27, 29, 31)
(0, 1, 2, 3, 4, 6, 7, 8, 15, 20, 24, 26, 33)
(0, 1, 2, 3, 4, 6, 7, 8, 15, 20, 24, 29, 33)
(0, 1, 2, 3, 4, 6, 7, 8, 15, 20, 26, 27, 33)
(0, 1, 2, 3, 4, 6, 7, 8, 15, 20, 27, 29, 33)
(0, 1, 2, 3, 4, 6, 7, 8, 15, 24, 25, 26, 33)
(0, 1, 2, 3, 4, 6, 7, 8, 15, 24, 25, 29, 33)
(0, 1, 2, 3, 4, 6, 7, 8, 15, 24, 26, 31, 33)
(0, 1, 2, 3, 4, 6, 7, 8, 15, 24, 29, 31, 33)
(0, 1, 2, 3, 4, 6, 7, 8, 15, 25, 26, 27, 33)
(0, 1, 2, 3, 4, 6, 7, 8, 15, 25, 27, 29, 33)
(0, 1, 2, 3, 4, 6, 7, 8, 15, 26, 27, 31, 33)
(0, 1, 2, 3, 4, 6, 7, 8, 15, 27, 29, 31, 33)
(0, 1, 2, 3, 4, 6, 7, 13, 15, 20, 24, 26, 27)
(0, 1, 2, 3, 4, 6, 7, 13, 15, 20, 24, 27, 29)
(0, 1, 2, 3, 4, 6, 7, 13, 15, 24, 25, 26, 27)
(0, 1, 2, 3, 4, 6, 7, 13, 15, 24, 25, 27, 29)
(0, 1, 2, 3, 4, 6, 7, 13, 15, 24, 26, 27, 31)
(0, 1, 2, 3, 4, 6, 7, 13, 15, 24, 27, 29, 31)
(0, 1, 2, 3, 4, 6, 7, 15, 20, 24, 26, 27, 33)
(0, 1, 2, 3, 4, 6, 7, 15, 20, 24, 27, 29, 33)
(0, 1, 2, 3, 4, 6, 7, 15, 24, 25, 26, 27, 33)
(0, 1, 2, 3, 4, 6, 7, 15, 24, 25, 27, 29, 33)
(0, 1, 2, 3, 4, 6, 7, 15, 24, 26, 27, 31, 33)
(0, 1, 2, 3, 4, 6, 7, 15, 24, 27, 29, 31, 33)
(0, 1, 2, 3, 4, 6, 8, 13, 15, 20, 21, 24, 26)
(0, 1, 2, 3, 4, 6, 8, 13, 15, 20, 21, 24, 29)
(0, 1, 2, 3, 4, 6, 8, 13, 15, 20, 21, 26, 27)
(0, 1, 2, 3, 4, 6, 8, 13, 15, 20, 21, 27, 29)
(0, 1, 2, 3, 4, 6, 8, 13, 15, 21, 24, 25, 26)
(0, 1, 2, 3, 4, 6, 8, 13, 15, 21, 24, 25, 29)
(0, 1, 2, 3, 4, 6, 8, 13, 15, 21, 24, 26, 31)
(0, 1, 2, 3, 4, 6, 8, 13, 15, 21, 24, 29, 31)
(0, 1, 2, 3, 4, 6, 8, 13, 15, 21, 25, 26, 27)
(0, 1, 2, 3, 4, 6, 8, 13, 15, 21, 25, 27, 29)
(0, 1, 2, 3, 4, 6, 8, 13, 15, 21, 26, 27, 31)
(0, 1, 2, 3, 4, 6, 8, 13, 15, 21, 27, 29, 31)
(0, 1, 2, 3, 4, 6, 8, 15, 20, 21, 24, 26, 33)
(0, 1, 2, 3, 4, 6, 8, 15, 20, 21, 24, 29, 33)
(0, 1, 2, 3, 4, 6, 8, 15, 20, 21, 26, 27, 33)
(0, 1, 2, 3, 4, 6, 8, 15, 20, 21, 27, 29, 33)
(0, 1, 2, 3, 4, 6, 8, 15, 21, 24, 25, 26, 33)
(0, 1, 2, 3, 4, 6, 8, 15, 21, 24, 25, 29, 33)
(0, 1, 2, 3, 4, 6, 8, 15, 21, 24, 26, 31, 33)
(0, 1, 2, 3, 4, 6, 8, 15, 21, 24, 29, 31, 33)
(0, 1, 2, 3, 4, 6, 8, 15, 21, 25, 26, 27, 33)
(0, 1, 2, 3, 4, 6, 8, 15, 21, 25, 27, 29, 33)
(0, 1, 2, 3, 4, 6, 8, 15, 21, 26, 27, 31, 33)
(0, 1, 2, 3, 4, 6, 8, 15, 21, 27, 29, 31, 33)
(0, 1, 2, 3, 4, 6, 13, 15, 20, 21, 24, 26, 27)
(0, 1, 2, 3, 4, 6, 13, 15, 20, 21, 24, 27, 29)
(0, 1, 2, 3, 4, 6, 13, 15, 21, 24, 25, 26, 27)
(0, 1, 2, 3, 4, 6, 13, 15, 21, 24, 25, 27, 29)
(0, 1, 2, 3, 4, 6, 13, 15, 21, 24, 26, 27, 31)
(0, 1, 2, 3, 4, 6, 13, 15, 21, 24, 27, 29, 31)
(0, 1, 2, 3, 4, 6, 15, 20, 21, 24, 26, 27, 33)
(0, 1, 2, 3, 4, 6, 15, 20, 21, 24, 27, 29, 33)
(0, 1, 2, 3, 4, 6, 15, 21, 24, 25, 26, 27, 33)
(0, 1, 2, 3, 4, 6, 15, 21, 24, 25, 27, 29, 33)
(0, 1, 2, 3, 4, 6, 15, 21, 24, 26, 27, 31, 33)
(0, 1, 2, 3, 4, 6, 15, 21, 24, 27, 29, 31, 33)
(0, 1, 2, 3, 4, 7, 8, 13, 15, 18, 20, 24, 26)
(0, 1, 2, 3, 4, 7, 8, 13, 15, 18, 20, 24, 29)
(0, 1, 2, 3, 4, 7, 8, 13, 15, 18, 20, 26, 27)
(0, 1, 2, 3, 4, 7, 8, 13, 15, 18, 20, 27, 29)
(0, 1, 2, 3, 4, 7, 8, 13, 15, 18, 24, 25, 26)
(0, 1, 2, 3, 4, 7, 8, 13, 15, 18, 24, 25, 29)
(0, 1, 2, 3, 4, 7, 8, 13, 15, 18, 24, 26, 31)
(0, 1, 2, 3, 4, 7, 8, 13, 15, 18, 24, 29, 31)
(0, 1, 2, 3, 4, 7, 8, 13, 15, 18, 25, 26, 27)
(0, 1, 2, 3, 4, 7, 8, 13, 15, 18, 25, 27, 29)
(0, 1, 2, 3, 4, 7, 8, 13, 15, 18, 26, 27, 31)
(0, 1, 2, 3, 4, 7, 8, 13, 15, 18, 27, 29, 31)
(0, 1, 2, 3, 4, 7, 8, 15, 18, 20, 24, 26, 33)
(0, 1, 2, 3, 4, 7, 8, 15, 18, 20, 24, 29, 33)
(0, 1, 2, 3, 4, 7, 8, 15, 18, 20, 26, 27, 33)
(0, 1, 2, 3, 4, 7, 8, 15, 18, 20, 27, 29, 33)
(0, 1, 2, 3, 4, 7, 8, 15, 18, 24, 25, 26, 33)
(0, 1, 2, 3, 4, 7, 8, 15, 18, 24, 25, 29, 33)
(0, 1, 2, 3, 4, 7, 8, 15, 18, 24, 26, 31, 33)
(0, 1, 2, 3, 4, 7, 8, 15, 18, 24, 29, 31, 33)
(0, 1, 2, 3, 4, 7, 8, 15, 18, 25, 26, 27, 33)
(0, 1, 2, 3, 4, 7, 8, 15, 18, 25, 27, 29, 33)
(0, 1, 2, 3, 4, 7, 8, 15, 18, 26, 27, 31, 33)
(0, 1, 2, 3, 4, 7, 8, 15, 18, 27, 29, 31, 33)
(0, 1, 2, 3, 4, 7, 13, 15, 18, 20, 24, 26, 27)
(0, 1, 2, 3, 4, 7, 13, 15, 18, 20, 24, 27, 29)
(0, 1, 2, 3, 4, 7, 13, 15, 18, 24, 25, 26, 27)
(0, 1, 2, 3, 4, 7, 13, 15, 18, 24, 25, 27, 29)
(0, 1, 2, 3, 4, 7, 13, 15, 18, 24, 26, 27, 31)
(0, 1, 2, 3, 4, 7, 13, 15, 18, 24, 27, 29, 31)
(0, 1, 2, 3, 4, 7, 15, 18, 20, 24, 26, 27, 33)
(0, 1, 2, 3, 4, 7, 15, 18, 20, 24, 27, 29, 33)
(0, 1, 2, 3, 4, 7, 15, 18, 24, 25, 26, 27, 33)
(0, 1, 2, 3, 4, 7, 15, 18, 24, 25, 27, 29, 33)
(0, 1, 2, 3, 4, 7, 15, 18, 24, 26, 27, 31, 33)
(0, 1, 2, 3, 4, 7, 15, 18, 24, 27, 29, 31, 33)
(0, 1, 2, 3, 4, 8, 13, 15, 18, 20, 21, 24, 26)
(0, 1, 2, 3, 4, 8, 13, 15, 18, 20, 21, 24, 29)
(0, 1, 2, 3, 4, 8, 13, 15, 18, 20, 21, 26, 27)
(0, 1, 2, 3, 4, 8, 13, 15, 18, 20, 21, 27, 29)
(0, 1, 2, 3, 4, 8, 13, 15, 18, 21, 24, 25, 26)
(0, 1, 2, 3, 4, 8, 13, 15, 18, 21, 24, 25, 29)
(0, 1, 2, 3, 4, 8, 13, 15, 18, 21, 24, 26, 31)
(0, 1, 2, 3, 4, 8, 13, 15, 18, 21, 24, 29, 31)
(0, 1, 2, 3, 4, 8, 13, 15, 18, 21, 25, 26, 27)
(0, 1, 2, 3, 4, 8, 13, 15, 18, 21, 25, 27, 29)
(0, 1, 2, 3, 4, 8, 13, 15, 18, 21, 26, 27, 31)
(0, 1, 2, 3, 4, 8, 13, 15, 18, 21, 27, 29, 31)
(0, 1, 2, 3, 4, 8, 15, 18, 20, 21, 24, 26, 33)
(0, 1, 2, 3, 4, 8, 15, 18, 20, 21, 24, 29, 33)
(0, 1, 2, 3, 4, 8, 15, 18, 20, 21, 26, 27, 33)
(0, 1, 2, 3, 4, 8, 15, 18, 20, 21, 27, 29, 33)
(0, 1, 2, 3, 4, 8, 15, 18, 21, 24, 25, 26, 33)
(0, 1, 2, 3, 4, 8, 15, 18, 21, 24, 25, 29, 33)
(0, 1, 2, 3, 4, 8, 15, 18, 21, 24, 26, 31, 33)
(0, 1, 2, 3, 4, 8, 15, 18, 21, 24, 29, 31, 33)
(0, 1, 2, 3, 4, 8, 15, 18, 21, 25, 26, 27, 33)
(0, 1, 2, 3, 4, 8, 15, 18, 21, 25, 27, 29, 33)
(0, 1, 2, 3, 4, 8, 15, 18, 21, 26, 27, 31, 33)
(0, 1, 2, 3, 4, 8, 15, 18, 21, 27, 29, 31, 33)
(0, 1, 2, 3, 4, 13, 15, 18, 20, 21, 24, 26, 27)
(0, 1, 2, 3, 4, 13, 15, 18, 20, 21, 24, 27, 29)
(0, 1, 2, 3, 4, 13, 15, 18, 21, 24, 25, 26, 27)
(0, 1, 2, 3, 4, 13, 15, 18, 21, 24, 25, 27, 29)
(0, 1, 2, 3, 4, 13, 15, 18, 21, 24, 26, 27, 31)
(0, 1, 2, 3, 4, 13, 15, 18, 21, 24, 27, 29, 31)
(0, 1, 2, 3, 4, 15, 18, 20, 21, 24, 26, 27, 33)
(0, 1, 2, 3, 4, 15, 18, 20, 21, 24, 27, 29, 33)
(0, 1, 2, 3, 4, 15, 18, 21, 24, 25, 26, 27, 33)
(0, 1, 2, 3, 4, 15, 18, 21, 24, 25, 27, 29, 33)
(0, 1, 2, 3, 4, 15, 18, 21, 24, 26, 27, 31, 33)
(0, 1, 2, 3, 4, 15, 18, 21, 24, 27, 29, 31, 33)
(0, 1, 2, 3, 5, 6, 7, 8, 13, 20, 24, 26, 27)
(0, 1, 2, 3, 5, 6, 7, 8, 13, 20, 24, 27, 29)
(0, 1, 2, 3, 5, 6, 7, 8, 13, 24, 25, 26, 27)
(0, 1, 2, 3, 5, 6, 7, 8, 13, 24, 25, 27, 29)
(0, 1, 2, 3, 5, 6, 7, 8, 13, 24, 26, 27, 31)
(0, 1, 2, 3, 5, 6, 7, 8, 13, 24, 27, 29, 31)
(0, 1, 2, 3, 5, 6, 7, 8, 20, 24, 26, 27, 33)
(0, 1, 2, 3, 5, 6, 7, 8, 20, 24, 27, 29, 33)
(0, 1, 2, 3, 5, 6, 7, 8, 24, 25, 26, 27, 33)
(0, 1, 2, 3, 5, 6, 7, 8, 24, 25, 27, 29, 33)
(0, 1, 2, 3, 5, 6, 7, 8, 24, 26, 27, 31, 33)
(0, 1, 2, 3, 5, 6, 7, 8, 24, 27, 29, 31, 33)
(0, 1, 2, 3, 5, 6, 8, 13, 20, 21, 24, 26, 27)
(0, 1, 2, 3, 5, 6, 8, 13, 20, 21, 24, 27, 29)
(0, 1, 2, 3, 5, 6, 8, 13, 21, 24, 25, 26, 27)
(0, 1, 2, 3, 5, 6, 8, 13, 21, 24, 25, 27, 29)
(0, 1, 2, 3, 5, 6, 8, 13, 21, 24, 26, 27, 31)
(0, 1, 2, 3, 5, 6, 8, 13, 21, 24, 27, 29, 31)
(0, 1, 2, 3, 5, 6, 8, 20, 21, 24, 26, 27, 33)
(0, 1, 2, 3, 5, 6, 8, 20, 21, 24, 27, 29, 33)
(0, 1, 2, 3, 5, 6, 8, 21, 24, 25, 26, 27, 33)
(0, 1, 2, 3, 5, 6, 8, 21, 24, 25, 27, 29, 33)
(0, 1, 2, 3, 5, 6, 8, 21, 24, 26, 27, 31, 33)
(0, 1, 2, 3, 5, 6, 8, 21, 24, 27, 29, 31, 33)
(0, 1, 2, 3, 5, 7, 8, 13, 18, 20, 24, 26, 27)
(0, 1, 2, 3, 5, 7, 8, 13, 18, 20, 24, 27, 29)
(0, 1, 2, 3, 5, 7, 8, 13, 18, 24, 25, 26, 27)
(0, 1, 2, 3, 5, 7, 8, 13, 18, 24, 25, 27, 29)
(0, 1, 2, 3, 5, 7, 8, 13, 18, 24, 26, 27, 31)
(0, 1, 2, 3, 5, 7, 8, 13, 18, 24, 27, 29, 31)
(0, 1, 2, 3, 5, 7, 8, 18, 20, 24, 26, 27, 33)
(0, 1, 2, 3, 5, 7, 8, 18, 20, 24, 27, 29, 33)
(0, 1, 2, 3, 5, 7, 8, 18, 24, 25, 26, 27, 33)
(0, 1, 2, 3, 5, 7, 8, 18, 24, 25, 27, 29, 33)
(0, 1, 2, 3, 5, 7, 8, 18, 24, 26, 27, 31, 33)
(0, 1, 2, 3, 5, 7, 8, 18, 24, 27, 29, 31, 33)
(0, 1, 2, 3, 5, 8, 13, 18, 20, 21, 24, 26, 27)
(0, 1, 2, 3, 5, 8, 13, 18, 20, 21, 24, 27, 29)
(0, 1, 2, 3, 5, 8, 13, 18, 21, 24, 25, 26, 27)
(0, 1, 2, 3, 5, 8, 13, 18, 21, 24, 25, 27, 29)
(0, 1, 2, 3, 5, 8, 13, 18, 21, 24, 26, 27, 31)
(0, 1, 2, 3, 5, 8, 13, 18, 21, 24, 27, 29, 31)
(0, 1, 2, 3, 5, 8, 18, 20, 21, 24, 26, 27, 33)
(0, 1, 2, 3, 5, 8, 18, 20, 21, 24, 27, 29, 33)
(0, 1, 2, 3, 5, 8, 18, 21, 24, 25, 26, 27, 33)
(0, 1, 2, 3, 5, 8, 18, 21, 24, 25, 27, 29, 33)
(0, 1, 2, 3, 5, 8, 18, 21, 24, 26, 27, 31, 33)
(0, 1, 2, 3, 5, 8, 18, 21, 24, 27, 29, 31, 33)
(0, 1, 2, 3, 6, 7, 8, 13, 15, 20, 24, 26, 27)
(0, 1, 2, 3, 6, 7, 8, 13, 15, 20, 24, 27, 29)
(0, 1, 2, 3, 6, 7, 8, 13, 15, 24, 25, 26, 27)
(0, 1, 2, 3, 6, 7, 8, 13, 15, 24, 25, 27, 29)
(0, 1, 2, 3, 6, 7, 8, 13, 15, 24, 26, 27, 31)
(0, 1, 2, 3, 6, 7, 8, 13, 15, 24, 27, 29, 31)
(0, 1, 2, 3, 6, 7, 8, 15, 20, 24, 26, 27, 33)
(0, 1, 2, 3, 6, 7, 8, 15, 20, 24, 27, 29, 33)
(0, 1, 2, 3, 6, 7, 8, 15, 24, 25, 26, 27, 33)
(0, 1, 2, 3, 6, 7, 8, 15, 24, 25, 27, 29, 33)
(0, 1, 2, 3, 6, 7, 8, 15, 24, 26, 27, 31, 33)
(0, 1, 2, 3, 6, 7, 8, 15, 24, 27, 29, 31, 33)
